Epoch,Loss
180,0.0041185105219483376
181,0.004063349682837725
182,0.004008732736110687
183,0.003966609947383404
184,0.003914334811270237
185,0.0038625793531537056
186,0.0038195974193513393
187,0.0037758909165859222
188,0.0037274439819157124
189,0.0036800731904804707
190,0.0036393976770341396
191,0.003594820387661457
192,0.00355621543712914
193,0.0035181925632059574
194,0.0034716827794909477
195,0.003435447346419096
196,0.0033978084102272987
197,0.0033574660774320364
198,0.0033180962782353163
199,0.0032850131392478943
200,0.003243352985009551
201,0.0032071422319859266
202,0.0031723242718726397
203,0.0031404842156916857
204,0.0031059684697538614
205,0.0030733351595699787
206,0.003040877403691411
207,0.0030073870439082384
208,0.0029789383988827467
209,0.0029459854122251272
210,0.002917770529165864
211,0.002886268077418208
212,0.002859024563804269
213,0.0028236594516783953
214,0.0027950978837907314
215,0.0027673642616719007
216,0.0027407011948525906
217,0.0027111342642456293
218,0.0026843645609915257
219,0.0026596018578857183
220,0.002632094081491232
221,0.0026087912265211344
222,0.002582069020718336
223,0.0025567214470356703
224,0.0025311585050076246
225,0.002505895681679249
226,0.002484576078131795
227,0.002460443414747715
228,0.002438893774524331
229,0.002413172274827957
230,0.0023910552263259888
231,0.002370645757764578
232,0.002345919841900468
233,0.0023254146799445152
234,0.0023042464163154364
235,0.0022819426376372576
236,0.002262212336063385
237,0.0022420561872422695
238,0.0022209989838302135
239,0.0022014668211340904
240,0.0021828238386660814
241,0.0021623284555971622
242,0.002144062425941229
243,0.002124210586771369
244,0.002106507308781147
245,0.0020882573444396257
246,0.0020707908552139997
247,0.0020512780174613
248,0.0020343768410384655
249,0.002017603488638997
250,0.0019993057940155268
251,0.001984379021450877
252,0.001965832430869341
253,0.0019506611861288548
254,0.0019334889948368073
255,0.0019176421919837594
256,0.0019014631398022175
257,0.0018864540616050363
258,0.001870403066277504
259,0.001855460461229086
260,0.0018409336917102337
261,0.0018258708296343684
262,0.0018102701287716627
263,0.0017959692049771547
264,0.0017815940082073212
265,0.0017668905202299356
266,0.0017532352358102798
267,0.0017391442088410258
268,0.001725878450088203
269,0.0017111828783527017
270,0.0016987717244774103
271,0.0016848421655595303
272,0.0016718620900064707
273,0.0016592225292697549
274,0.0016463407082483172
275,0.0016331891529262066
276,0.0016214830102398992
277,0.001608373480848968
278,0.0015966772334650159
279,0.0015848244074732065
280,0.0015726677374914289
281,0.0015603192150592804
282,0.001549635548144579
283,0.001537320320494473
284,0.001526300678960979
285,0.0015152744017541409
286,0.0015039650024846196
287,0.0014924886636435986
288,0.0014822545927017927
289,0.0014710406539961696
290,0.0014606434851884842
291,0.0014503364218398929
292,0.001440107123926282
293,0.001429156051017344
294,0.0014187557389959693
295,0.0014090737095102668
296,0.0013984639663249254
297,0.00138886459171772
298,0.0013791040983051062
299,0.0013691372005268931
300,0.0013597398065030575
301,0.0013501354260370135
302,0.0013408019440248609
303,0.001331501523964107
304,0.0013224928406998515
305,0.0013132249005138874
306,0.0013043909566476941
307,0.001295449328608811
308,0.001286644721403718
309,0.0012779932003468275
310,0.0012692066375166178
311,0.0012607475509867072
312,0.0012523542391136289
313,0.001243768259882927
314,0.0012356397928670049
315,0.0012273096945136786
316,0.0012191665591672063
317,0.0012112217955291271
318,0.0012031320948153734
319,0.001195281744003296
320,0.0011874247575178742
321,0.0011796553153544664
322,0.00117204780690372
323,0.0011644186452031136
324,0.0011570017086341977
325,0.0011494881473481655
326,0.0011422353563830256
327,0.0011349167907610536
328,0.0011276714503765106
329,0.0011204612674191594
330,0.0011134063825011253
331,0.0011063201818615198
332,0.0010994143085554242
333,0.0010924546513706446
334,0.0010856983717530966
335,0.001078905421309173
336,0.0010722049046307802
337,0.0010655764490365982
338,0.0010589129524305463
339,0.0010525042889639735
340,0.0010459872428327799
341,0.0010396473808214068
342,0.0010333111276850104
343,0.001027025980874896
344,0.001020774943754077
345,0.0010145943379029632
346,0.0010084788082167506
347,0.001002464909106493
348,0.0009963995544239879
349,0.0009905050974339247
350,0.0009845993481576443
351,0.000978765543550253
352,0.0009730033343657851
353,0.000967259518802166
354,0.000961531070061028
355,0.0009559041354805231
356,0.0009503132314421237
357,0.0009447569027543068
358,0.0009392552892677486
359,0.0009338825475424528
360,0.0009284288971684873
361,0.0009231316507793963
362,0.0009178246837109327
363,0.0009125086944550276
364,0.0009072758257389069
365,0.0009021011064760387
366,0.0008970126509666443
367,0.0008919074898585677
368,0.0008868792210705578
369,0.0008819621289148927
370,0.0008769075502641499
371,0.0008720224723219872
372,0.0008672649273648858
373,0.0008623051107861102
374,0.0008575993124395609
375,0.0008528358885087073
376,0.0008480167016386986
377,0.0008435121853835881
378,0.0008387913694605231
379,0.0008341640932485461
380,0.0008296612650156021
381,0.0008250807295553386
382,0.0008206167840398848
383,0.0008161624427884817
384,0.000811736739706248
385,0.0008073521312326193
386,0.0008029690361581743
387,0.0007986910059116781
388,0.000794408202636987
389,0.0007901570643298328
390,0.0007859850884415209
391,0.0007817390724085271
392,0.000777697074227035
393,0.0007735139224678278
394,0.000769434729591012
395,0.000765451870393008
396,0.0007613604539074004
397,0.0007574299816042185
398,0.0007534697651863098
399,0.0007495140307582915
400,0.0007456491002812982
401,0.0007417830056510866
402,0.0007379550952464342
403,0.0007341566379182041
404,0.0007303534657694399
405,0.0007266539032571018
406,0.000722888798918575
407,0.000719210715033114
408,0.0007156016072258353
409,0.000711875909473747
410,0.0007083456148393452
411,0.0007047370891086757
412,0.0007011856650933623
413,0.0006976745207794011
414,0.0006941197789274156
415,0.0006907333736307919
416,0.0006872090161778033
417,0.0006837922264821827
418,0.000680408498737961
419,0.0006769607425667346
420,0.0006736671784892678
421,0.0006703184335492551
422,0.0006670138100162148
423,0.0006637784535996616
424,0.0006604704540222883
425,0.0006572778802365065
426,0.0006540472968481481
427,0.000650838075671345
428,0.0006476888665929437
429,0.0006445146282203496
430,0.0006414636736735702
431,0.0006383316358551383
432,0.000635257107205689
433,0.000632252951618284
434,0.0006291541503742337
435,0.0006262061651796103
436,0.0006232073064893484
437,0.0006201850483193994
438,0.0006172700086608529
439,0.0006142950733192265
440,0.0006114082061685622
441,0.0006085140048526227
442,0.0006056430283933878
443,0.0006027872441336513
444,0.0005999674322083592
445,0.0005971655482426286
446,0.0005943491123616695
447,0.0005916538066230714
448,0.0005888626328669488
449,0.0005861577810719609
450,0.0005834632902406156
451,0.0005807115230709314
452,0.0005780796054750681
453,0.0005754260346293449
454,0.0005727550014853477
455,0.0005701568443328142
456,0.0005675358115695417
457,0.0005649409140460193
458,0.0005623620236292481
459,0.0005598358111456037
460,0.0005573112866841257
461,0.0005547654582187533
462,0.0005522898864001036
463,0.0005497930105775595
464,0.0005473086494021118
465,0.0005448805168271065
466,0.000542417517863214
467,0.0005400294321589172
468,0.0005376116605475545
469,0.0005352037260308862
470,0.0005328478873707354
471,0.0005304783117026091
472,0.0005281689809635282
473,0.0005258431192487478
474,0.0005235144053585827
475,0.000521221081726253
476,0.0005189231014810503
477,0.000516668485943228
478,0.0005144038004800677
479,0.000512178405188024
480,0.0005099551635794342
481,0.000507745542563498
482,0.0005055838846601546
483,0.0005033929483033717
484,0.0005012012552469969
485,0.0004990509478375316
486,0.0004968915600329638
487,0.0004947894485667348
488,0.0004926676629111171
489,0.000490581092890352
490,0.0004884983645752072
491,0.0004863947397097945
492,0.00048436064389534295
493,0.0004822922346647829
494,0.00048027525190263987
495,0.00047824319335632026
496,0.00047619486576877534
497,0.0004742349265143275
498,0.00047221643035300076
499,0.0004702652804553509
500,0.0004683034203480929
501,0.0004663261352106929
502,0.0004644178261514753
503,0.00046247150748968124
504,0.00046054969425313175
505,0.00045865870197303593
506,0.00045674468856304884
507,0.00045486859744414687
508,0.00045297949691303074
509,0.00045115000102669
510,0.00044928950956091285
511,0.000447450001956895
512,0.0004456231545191258
513,0.0004438078321982175
514,0.0004420204204507172
515,0.0004402365011628717
516,0.00043844679021276534
517,0.0004366678767837584
518,0.0004349022055976093
519,0.0004331678501330316
520,0.0004314250545576215
521,0.00042969410424120724
522,0.00042796912021003664
523,0.00042627312359400094
524,0.00042459432734176517
525,0.0004228753678034991
526,0.0004212045460008085
527,0.00041952484752982855
528,0.0004178530361969024
529,0.0004162514233030379
530,0.000414587848354131
531,0.0004129469161853194
532,0.000411347922636196
533,0.0004097176715731621
534,0.0004081307561136782
535,0.0004065396497026086
536,0.00040493201231583953
537,0.00040336884558200836
538,0.000401803117711097
539,0.0004002432688139379
540,0.00039869852480478585
541,0.0003971559344790876
542,0.0003956344735343009
543,0.00039410311728715897
544,0.00039261492202058434
545,0.0003911062376573682
546,0.00038959423545747995
547,0.00038811855483800173
548,0.000386627740226686
549,0.0003851641668006778
550,0.00038371566915884614
551,0.0003822444414254278
552,0.0003807967877946794
553,0.0003793510259129107
554,0.0003779208636842668
555,0.0003765028668567538
556,0.0003750889445655048
557,0.00037368384073488414
558,0.0003722988476511091
559,0.00037089784746058285
560,0.0003695191699080169
561,0.0003681518428493291
562,0.00036676315357908607
563,0.00036541998269967735
564,0.00036406549043022096
565,0.00036269298288971186
566,0.00036135970731265843
567,0.0003600197087507695
568,0.00035869929706677794
569,0.00035737568396143615
570,0.0003560636832844466
571,0.0003547604428604245
572,0.0003534523129928857
573,0.00035217308322899044
574,0.0003508849476929754
575,0.000349593348801136
576,0.00034833778045140207
577,0.0003470638766884804
578,0.00034579401835799217
579,0.00034454462002031505
580,0.00034330147900618613
581,0.00034206168493255973
582,0.0003408303891774267
583,0.00033960893051698804
584,0.00033838782110251486
585,0.00033716921461746097
586,0.0003359559632372111
587,0.0003347547026351094
588,0.00033357428037561476
589,0.0003323814016766846
590,0.0003311979817226529
591,0.00033002704731188715
592,0.0003288564912509173
593,0.0003276954812463373
594,0.0003265343839302659
595,0.0003253757313359529
596,0.0003242393722757697
597,0.00032308901427313685
598,0.0003219698846805841
599,0.0003208360867574811
600,0.00031971975113265216
601,0.0003186137182638049
602,0.00031748146284371614
603,0.0003163978108204901
604,0.00031529812258668244
605,0.0003141883644275367
606,0.00031312688952311873
607,0.0003120462060905993
608,0.0003109682584181428
609,0.00030987977515906096
610,0.00030882091959938407
611,0.00030777521897107363
612,0.00030669948318973184
613,0.00030565602355636656
614,0.0003046391357202083
615,0.0003035897680092603
616,0.0003025293699465692
617,0.000301508727716282
618,0.0003005023463629186
619,0.00029946007998660207
620,0.00029845614335499704
621,0.0002974603557959199
622,0.0002964401210192591
623,0.00029543027631007135
624,0.00029443769017234445
625,0.0002934490330517292
626,0.000292468088446185
627,0.0002914927317760885
628,0.0002905318688135594
629,0.0002895569195970893
630,0.0002885759749915451
631,0.00028762445435859263
632,0.000286663620499894
633,0.0002857204235624522
634,0.00028476788429543376
635,0.00028383638709783554
636,0.00028290299815125763
637,0.0002819637593347579
638,0.0002810494333971292
639,0.00028012346592731774
640,0.00027918798150494695
641,0.0002782884403131902
642,0.0002773894520942122
643,0.0002764820237644017
644,0.0002755692112259567
645,0.0002746801474131644
646,0.0002737977192737162
647,0.000272903882432729
648,0.00027200617478229105
649,0.0002711419656407088
650,0.0002702730125747621
